"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"gini_phase_diagram"
"04/06/2021 23:19:22:420 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","deforestation_per_step_worker_ha","scaling_param_migration","inequality_distribution_mode","internal_validation_mode","mig_coeff_sna_input","mig_coeff_age_input","desired_gini_level","export_sim_csv_files","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","gini-index-reserve-relative","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"4","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","15","0.15530617899695257","38.76007315025781","29.639067906071613","212.2800000000055","0.4300062774639046","760","346.79999999999734","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","5.250154138801885E-16","34.12592361688371","4.9976543947640515","0","0.20464532328939108","707","0","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.014650872817955043","30.185435512317188","5.14903117564019","9.599999999999996","0.21406151914626492","743","22.28999999999998","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","3.937615604101414E-16","34.12592361688371","4.9976543947640515","0","0.20464532328939108","707","0","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","4.997699472443852","0","0.20464532328939108","707","0","1000"
"13","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","2.625077069400943E-16","34.12592361688371","4.9976543947640515","0","0.20464532328939108","707","0","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","-1.3125385347004715E-16","34.12592361688371","4.997699472443852","0","0.20464532328939108","707","0","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.02860903297312324","30.755920712954815","6.742675761288465","19.859999999999978","0.22724419334588827","745","44.64000000000007","1000"
"14","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","-2.625077069400942E-16","34.12592361688371","4.997699472443852","0","0.20464532328939108","707","0","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.013646439456913198","30.1824642930362","6.568393603699386","9.989999999999997","0.22096672944130571","727","21.81","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.014235245220282673","30.186797800771718","6.650392201925941","9.809999999999997","0.2184557438794727","738","22.13999999999998","1000"
"15","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","-1.3125385347004715E-16","34.12592361688371","4.997699472443852","0","0.20464532328939108","707","0","1000"
"13","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.013819617622610173","30.154635418445956","5.828130362598149","9.989999999999995","0.22096672944130571","732","21.959999999999958","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.014027431421445833","30.18971661486258","6.488411786064039","9.92999999999999","0.22096672944130571","736","22.079999999999984","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.04173593793294538","31.340902793939946","9.271935693513147","30.99","0.24544883866917766","750","67.14000000000033","1000"
"16","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","-1.312538534700471E-16","34.12592361688371","4.997699472443852","0","0.20464532328939108","707","0","1000"
"14","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.01454696591853662","30.193568209750055","5.863320054218672","9.689999999999996","0.21594475831763968","743","22.28999999999997","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.027154336381268896","30.759969876809592","7.956361835087208","20.609999999999992","0.2335216572504708","744","44.13000000000005","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.027604599612081133","30.75588436864513","8.067838825956239","20.42999999999997","0.23477715003138733","740","44.34000000000008","1000"
"15","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.013784981989470568","30.18217742853882","7.08934172366391","10.049999999999988","0.2222222222222222","733","21.98999999999997","1000"
"13","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.02705042948185166","30.735484886295886","9.138513222245201","20.639999999999986","0.23854362837413684","737","44.07000000000008","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.027154336381269423","30.756878877798712","8.28275632157236","20.699999999999996","0.2379158819836786","738","44.220000000000084","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.0547589359933499","31.93266125942702","11.16774748243474","42.87000000000013","0.258631512868801","772","90.30000000000089","1000"
"16","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.014165973954003855","30.20200812813766","6.790489305980757","9.929999999999998","0.2197112366603892","740","22.199999999999985","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.040142698808534064","31.362369995449072","9.788857805352894","31.710000000000015","0.24356559949780288","745","66.48000000000027","1000"
"14","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.02857439733998376","30.791157355961868","7.34041998670471","20.06999999999998","0.2297551789077213","751","44.82000000000008","1000"
"15","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.027188972014408765","30.747929100493398","7.909305270671684","20.63999999999998","0.23414940364092907","740","44.19000000000009","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.0400041562759763","31.325540347020954","9.875868667549527","31.920000000000005","0.2529817953546767","741","66.57000000000035","1000"
"13","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.0398656137434192","31.32435133064645","10.498495767540344","31.680000000000014","0.24795982423101068","738","66.21000000000032","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.03924217234691038","31.325879020163256","9.610706243597715","32.25000000000003","0.2542372881355932","734","66.24000000000035","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06611942366306532","32.56658328189462","13.324378536742827","55.710000000000285","0.27620841180163214","756","112.98000000000147","1000"
"16","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.02739678581324468","30.78559147759833","8.758895847128173","20.580000000000013","0.23666038920276208","737","44.31000000000006","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.052265170407315154","31.98777744862464","12.19125269933956","43.89000000000019","0.26490897677338354","756","89.1600000000008","1000"
"14","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.041077860903296695","31.381739747599013","9.695838592259243","31.410000000000014","0.24984306340238543","739","66.99000000000035","1000"
"15","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.04062759767248552","31.276818106174034","9.770273643536882","31.319999999999997","0.24733207784055242","744","66.51000000000036","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05139927957883081","31.9178416128607","12.446116798744416","44.340000000000174","0.2724419334588826","743","88.86000000000092","1000"
"13","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.0521958991410366","31.977319859113166","12.912857915034403","43.80000000000017","0.2674199623352166","760","89.0100000000009","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05063729564976528","31.910331641062776","11.551275041567685","44.61000000000019","0.2699309478970496","741","88.47000000000091","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07720282626766391","33.18558888781703","14.490902381087547","69.03000000000048","0.2900188323917137","764","135.90000000000217","1000"
"16","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.039138265447492215","31.369519809790404","11.895357675249215","32.16000000000002","0.2573760200878845","725","66.06000000000031","1000"
"14","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.053373510667775015","31.978517958329206","12.080812528375265","43.410000000000174","0.26490897677338354","755","89.64000000000088","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.0633139373787757","32.67281216069482","13.400491229246724","56.91000000000038","0.27997489014438165","753","111.75000000000136","1000"
"15","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.053823773898587265","31.84810140450047","11.940430619415304","42.66000000000014","0.26490897677338354","759","89.28000000000088","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.061547520088666756","32.50012507205231","14.725629253492084","57.540000000000354","0.2862523540489642","733","110.85000000000151","1000"
"13","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06317539484621887","32.63365476500729","14.287383005032769","56.79000000000035","0.2837413684871312","750","111.5100000000015","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.061062621224716236","32.52842609216032","13.595271660256575","57.96000000000038","0.28688010043942247","746","110.8500000000015","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08766278747575512","33.80268339542928","16.182882476513104","82.83000000000084","0.3044569993722536","762","158.76000000000303","1000"
"16","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.050602660016624876","31.97816459521529","13.378511354653124","44.52000000000018","0.2699309478970496","743","88.35000000000083","1000"
"14","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.0645261845386532","32.61655007862909","14.227932367100253","56.28000000000034","0.2793471437539234","751","112.17000000000148","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07353144915489113","33.319815023928584","14.711811961153085","70.77000000000064","0.2975517890772128","757","134.46000000000205","1000"
"15","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06528816846772033","32.46703731399897","12.980529310478001","55.320000000000306","0.2787193973634652","753","111.87000000000147","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07152258243280665","33.07170486257015","15.838712380376641","71.34000000000064","0.30257376020087884","748","133.29000000000215","1000"
"13","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07363535605430917","33.29725573692919","16.527152624969244","70.38000000000062","0.29817953546767106","755","134.1600000000021","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07103768356885587","33.14819605687239","14.649493019299548","71.91000000000068","0.2994350282485876","753","133.44000000000213","1000"
"9","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","8","0.09836519811582134","34.319153632694245","18.575663262145785","96.4800000000012","0.3182674199623352","764","181.6800000000039","1000"
"16","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06088944305901925","32.56446838611381","14.820180892141986","57.63000000000036","0.28562460765850595","734","110.37000000000144","1000"
"10","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08309088390135813","33.973958832997525","16.82881043772915","85.26000000000101","0.31324544883866917","759","157.23000000000292","1000"
"14","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07560958714325297","33.23197552729027","15.531529321450044","69.54000000000056","0.2919020715630885","762","135.0300000000022","1000"
"15","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.0768564699362701","33.07221811242265","14.921621720977438","68.49000000000052","0.29252981795354677","773","135.06000000000213","1000"
"11","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08142837351066799","33.6727412484386","16.967966501891834","85.68000000000106","0.31387319522912743","764","156.21000000000302","1000"
"12","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.0798697700193959","33.76733594201037","16.964566013581152","86.64000000000107","0.32015065913371","746","155.82000000000298","1000"
